대피장소명,세부위치명,수용인원,도로명주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
어모면민복지회관,본관,118,경상북도 김천시 어모면 어모문화3길 28-7(중왕리),36.18163753,128.1164683,2021,화학사고,054-420-6779,경상북도 김천시 복지환경국 환경위생과,2023-08-18
옥율2리마을회관,본관,101,경상북도 김천시 어모면 어모로 235-8(옥율리),36.17744251,128.1167256,2021,화학사고,054-420-6779,경상북도 김천시 복지환경국 환경위생과,2023-08-18
김천여자중학교,목향관,1126,경상북도 김천시 자산로 168(성내동),36.12572711,128.1186751,2021,화학사고,054-420-6779,경상북도 김천시 복지환경국 환경위생과,2023-08-18
개령서부초등학교,체육관,367,경상북도 김천시 개령면 감문로 277(신룡리),36.1569607,128.1522362,2021,화학사고,054-420-6779,경상북도 김천시 복지환경국 환경위생과,2023-08-18
김천생명과학고등학교,본관동,6383,경상북도 김천시 부거리길 310(교동),36.13585885,128.0998997,2021,화학사고,054-420-6779,경상북도 김천시 복지환경국 환경위생과,2023-08-18
교동경로당,본관,322,경상북도 김천시 김산향교길 6(교동),36.13894649,128.0951016,2021,화학사고,054-420-6779,경상북도 김천시 복지환경국 환경위생과,2023-08-18
국사2리마을회관,본관,120,경상북도 김천시 아포읍 국사길 118-6(국사리),36.15908913,128.2562225,2021,화학사고,054-420-6779,경상북도 김천시 복지환경국 환경위생과,2023-08-18
아포중학교,본관동,4692,경상북도 김천시 아포읍 아포대로 1053(국사리),36.15985471,128.2433108,2021,화학사고,054-420-6779,경상북도 김천시 복지환경국 환경위생과,2023-08-18
지례면행정복지센터,본관,843,경상북도 김천시 지례면 상부길 101(교리),35.98477291,128.0266623,2021,화학사고,054-420-6779,경상북도 김천시 복지환경국 환경위생과,2023-08-18
일직초등학교,본관,641,경상북도 안동시 일직면 감시골길 6-3(원호리),36.48417655,128.6574991,2019,화학사고,054-840-5283,경상북도 안동시 수자원환경국 환경관리과,2025-08-20
복주초등학교,강당,1127,경상북도 안동시 복주3길 23-13 (옥동),36.56334619,128.6978693,2019,화학사고,054-840-5283,경상북도 안동시 수자원환경국 환경관리과,2025-08-20
안동초등학교,강당,720,경상북도 안동시 경동로 643(남문동),36.56433769,128.72825,2019,화학사고,054-840-5283,경상북도 안동시 수자원환경국 환경관리과,2025-08-20
길주초등학교,강당(길빛관),364,경상북도 안동시 경동로 947-20 (용상동),36.55570678,128.7595943,2019,화학사고,054-840-5283,경상북도 안동시 수자원환경국 환경관리과,2025-08-20
세계물포럼 기념센터,대강당 국제회의실,446,경상북도 안동시 석주로 383(성곡동),36.58087167,128.7760406,2021,화학사고,054-840-5283,경상북도 안동시 수자원환경국 환경관리과,2025-08-20
선산고등학교 기숙사,기숙사,1089,경상북도 구미시 선산읍 단계서4길 18(노상리),36.24828338,128.2942837,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
선산중학교,체육관,2039,경상북도 구미시 선산읍 선상서로14길 19-20,36.24126877,128.2906778,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
선산초등학교 병설유치원,본관,163,경북 구미시 선산읍 동부리 545-1 (동부리),36.24405625,128.301214,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
선산초등학교,본관,3021,경상북도 구미시 선산읍 선산중앙로 87-4(동부리),36.24380346,128.3008427,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
고아읍사무소,본관,1145,경상북도 구미시 고아읍 선산대로 980(관심리),36.21093085,128.328473,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
구운초등학교,본관,933,경상북도 구미시 고아읍 송평구길 79(괴평리),36.17071176,128.3688099,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
현일고등학교 도서관동,도서관,531,경상북도 구미시 고아읍 선산대로 656(항곡리),36.18747899,128.349812,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
현일중학교,본관,1656,경북 구미시 고아읍 항곡리 468-1 (항곡리),36.18793537,128.3502951,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
무을초등학교,본관,483,경상북도 구미시 무을면 송삼1길 33(송삼리),36.26422182,128.1974241,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
덕촌초등학교,본관,219,경상북도 구미시 옥성면 선상서로 584(덕촌리),36.26305165,128.2542219,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
옥성초등학교 돌봄교실,돌봄교실,26,경상북도 구미시 옥성면 주아2길 18-13(주아리),36.29682789,128.2759578,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
도개중고등학교,강당,6672,경상북도 구미시 도개면 도안로 120(궁기리),36.30146107,128.3305857,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
경북생활과학고등학교 강당,강당,489,경상북도 구미시 해평면 강동로 1654(월호리),36.19808516,128.3924893,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
해평초등학교,본관,4145,경상북도 구미시 해평면 월호2길 5(월호리),36.20350947,128.3907842,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
오상고등학교 도서관,도서관,529,경상북도 구미시 장천면 강동로 164(상장리),36.1237196,128.4972486,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
장천초등학교 다목적강당,다목적강당,216,경상북도 구미시 장천면 강동로 236(하장리),36.13040262,128.4949873,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
송정여자중학교 별관동,별관동,775,경상북도 구미시 송정대로6길 72-12 (송정동),36.11357209,128.3480434,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
송정초등학교 다목적강당,다목적강당,3088,경상북도 구미시 송정대로6길 72-6 (송정동),36.11367528,128.3488837,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
구미초등학교,본관,1614,경상북도 구미시 역전로2길 23(원평동),36.13035403,128.3345227,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
구미고등학교,본관,2248,경상북도 구미시 문장로 42(도량동),36.13732556,128.3334021,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
구미중학교 강당,강당,818,경상북도 구미시 문장로 159(도량동),36.14721903,128.3306586,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
도량초등학교,본관,2517,경상북도 구미시 송동로7길 15-14 (도량동),36.14471398,128.3200642,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
도봉초등학교 다목적강당,다목적강당,356,경상북도 구미시 도봉로 47(도량동),36.14158926,128.3165872,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
도산초등학교 다목적강당,다목적강당,653,경상북도 구미시 문장로 100(도량동),36.14240767,128.333227,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
지산초등학교,본관,1900,경상북도 구미시 지산13길 17(지산동),36.14043583,128.3445645,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
금오초등학교,다목적강당,357,경상북도 구미시 산책길 19(원평동),36.1240962,128.3338642,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
선주중학교,본관,3812,경상북도 구미시 야은로13길 27(봉곡동),36.14242382,128.3132126,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
선주초등학교 다목적강당,다목적강당,734,경상북도 구미시 봉곡로 134(봉곡동),36.15063648,128.3118856,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
원남초등학교,본관,3816,경상북도 구미시 원남로 12-50 (남통동),36.12938186,128.3210154,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
구미여자상업고등학교 매화생활관,매화생활관,398,경상북도 구미시 형곡로38길 9-14 (형곡동),36.10693814,128.3413586,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
형곡고등학교,본관,4145,경상북도 구미시 형곡동로2길 12-13 (형곡동),36.10185482,128.3384156,2021,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
형곡중학교 강당,강당,835,경상북도 구미시 형곡서로1길 29(형곡동),36.10681307,128.3307568,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
형곡초등학교 강당,강당,708,경상북도 구미시 신시로1길 10(형곡동),36.10914715,128.3388336,2024,화학사고,054-480-5272,경상북도 구미시 환경교통국 환경관리과,2022-09-01
금호체육관,체육관,2574,경상북도 영천시 금호읍 금호로 171(교대리),35.93389772,128.8797963,2021,화학사고,054-330-6483,경상북도 영천시 경제환경산업국 환경보호과,2021-09-30
화산면복지회관,복지회관,802,경상북도 영천시 화산면 연지길 5(유성리),36.01953105,128.8519472,2021,화학사고,054-330-6483,경상북도 영천시 경제환경산업국 환경보호과,2021-09-30
남부동복지회관 대회의실,대회의실,1014,경상북도 영천시 쇠늘안길 9(도동),35.9419832,128.9357358,2021,화학사고,054-330-6483,경상북도 영천시 경제환경산업국 환경보호과,2021-09-30
성남여중 체육관,체육관,1410,경상북도 영천시 남촌길 17(도동),35.94850686,128.9333711,2021,화학사고,054-330-6483,경상북도 영천시 경제환경산업국 환경보호과,2021-09-30
정평초등학교,강당,134,경상북도 경산시 대학로16길 15(정평동),35.83224209,128.7320482,2022,화학사고,053-810-5476,경상북도 경산시 경제산업국 환경과,2024-08-27
남천면행정복지센터,공공기관,153,경북 경산시 남천면 남천로 465 (삼성리),35.76663564,128.7268429,2025,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2024-08-27
현흥초등학교,강당,279,경북 경산시 압량읍 대학로 624 (현흥리),35.86193944,128.7730667,2025,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2025-08-25
자인초등학교,체육관,660,경상북도 경산시 자인면 금학로 7(교촌리),35.82109558,128.8257585,2022,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2025-08-27
진성초등학교,강당,312,경상북도 경산시 진량읍 진성로 115-5(황제리),35.85327962,128.8147054,2022,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2024-08-27
금락초등학교,본관동,437,경북 경산시 하양읍 대학로296길 9-5 (금락리),35.91084136,128.8241414,2025,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2025-08-25
경산실내체육관,체육관,827,경상북도 경산시 남매로 100(상방동),35.82109461,128.7437665,2022,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2024-08-27
다문초등학교,강당,226,경북 경산시 진량읍 다문로70길 85 (다문리),35.87139965,128.8509561,2025,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2025-08-25
와촌초등학교,강당,248,경북 경산시 와촌면 금송로 460 (동강리),35.95031401,128.8369925,2025,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2025-08-25
경북기계금속고등학교,강당,225,경북 경산시 자인면 일연로 93 (북사리),35.82089447,128.8201554,2025,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2025-08-25
용성면행정복지센터,공공기관,285,경북 경산시 용성면 원효로 1423 (당리리),35.79330618,128.8758726,2025,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2025-08-25
하주초등학교,강당,1515,경북 경산시 하양읍 무학로 48 (양지리),35.9198745,128.8124206,2025,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2025-08-25
